system_time,midpoint,spread,buys,sells
2022-07-05 16:12:51.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:52.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:53.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:54.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:55.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:56.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:57.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:58.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:12:59.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:13:00.320577+00:00,19556.075,0.01,0.0,0.0
2022-07-05 16:13:01.320577+00:00,19551.685,3.23,5114.520973,534.7865648
2022-07-05 16:13:02.320577+00:00,19557.57,3.16,2667.056704,3623.808516
2022-07-05 16:13:03.320577+00:00,19558.86,2.96,245.1301081,0.0
2022-07-05 16:13:04.320577+00:00,19557.85,1.34,4.987787939,0.0
2022-07-05 16:13:05.320577+00:00,19566.44,2.12,32498.04349,3.913504
2022-07-05 16:13:06.320577+00:00,19568.1,3.68,0.0,0.0
2022-07-05 16:13:07.320577+00:00,19568.585,2.95,0.0,4.435064308
2022-07-05 16:13:08.320577+00:00,19567.705,0.39,1090.768825,3781.397811
2022-07-05 16:13:09.320577+00:00,19567.165,0.01,0.0,678.396977
2022-07-05 16:13:10.320577+00:00,19568.2,0.9,50.60664561,0.0
2022-07-05 16:13:11.320577+00:00,19568.465,0.19,96.57989796,0.0
2022-07-05 16:13:12.320577+00:00,19566.145,3.65,199.1013627,18077.32302
2022-07-05 16:13:13.320577+00:00,19564.455,0.01,7.2388502,15.23202812
2022-07-05 16:13:14.320577+00:00,19568.275,0.01,108.9171608,50.24307276
2022-07-05 16:13:15.320577+00:00,19569.16,0.92,152.4394765,342.8659389
2022-07-05 16:13:16.320577+00:00,19570.78,2.72,57.14203154,1349.898412
2022-07-05 16:13:17.320577+00:00,19571.065,1.31,3498.757106,3854.746249
2022-07-05 16:13:18.320577+00:00,19571.845,0.19,441.5174662,0.327630425
2022-07-05 16:13:19.320577+00:00,19571.325,0.47,0.0,13230.53826
2022-07-05 16:13:20.320577+00:00,19568.75,0.76,1822.519881,8763.572857
2022-07-05 16:13:21.320577+00:00,19571.075,1.29,15075.69593,3.02245412
2022-07-05 16:13:22.320577+00:00,19573.655,2.15,960.7939088,7381.204356
2022-07-05 16:13:23.320577+00:00,19569.345,2.97,52.76034993,0.0
2022-07-05 16:13:24.320577+00:00,19567.515,0.01,1242.325729,7950.920585
2022-07-05 16:13:25.320577+00:00,19567.345,0.01,70.74815927,1021.471783
2022-07-05 16:13:26.320577+00:00,19566.905,0.01,38.54641394,2896.324938
2022-07-05 16:13:27.320577+00:00,19565.275,0.73,61.64711531,5.024584251
2022-07-05 16:13:28.320577+00:00,19564.395,0.01,226.8325363,223.0440808
2022-07-05 16:13:29.320577+00:00,19564.395,0.01,0.0,0.0
2022-07-05 16:13:30.320577+00:00,19563.505,1.79,692.2072538,11.76597832
2022-07-05 16:13:31.320577+00:00,19559.65,0.7,0.10759441,9993.301668
2022-07-05 16:13:32.320577+00:00,19555.28,3.78,734.7508527,7940.80635
2022-07-05 16:13:33.320577+00:00,19555.625,0.69,126.0609645,0.0
2022-07-05 16:13:34.320577+00:00,19554.36,1.16,3898.613636,293.30975
2022-07-05 16:13:35.320577+00:00,19553.87,0.26,8.963500161,0.0
2022-07-05 16:13:36.320577+00:00,19551.985,0.29,13.04763076,324.2731675
2022-07-05 16:13:37.320577+00:00,19551.04,2.0,131.9159934,0.0
2022-07-05 16:13:38.320577+00:00,19551.52,0.08,4515.449993,0.0
2022-07-05 16:13:39.320577+00:00,19556.535,0.01,12472.00912,1.489595754
2022-07-05 16:13:40.320577+00:00,19554.22,0.2,196.0120366,19.0539192
2022-07-05 16:13:41.320577+00:00,19552.76,2.2,0.296633725,0.0
2022-07-05 16:13:42.320577+00:00,19551.08,0.94,1.998192603,1007.415143
2022-07-05 16:13:43.320577+00:00,19544.735,2.73,0.0,16786.9027
2022-07-05 16:13:44.320577+00:00,19544.815,1.91,12.93944892,0.0
2022-07-05 16:13:45.320577+00:00,19544.635,1.39,116.4071123,0.0
2022-07-05 16:13:46.320577+00:00,19543.025,0.01,1608.625608,0.0
2022-07-05 16:13:47.320577+00:00,19539.025,0.51,243.6242658,39.08604
2022-07-05 16:13:48.320577+00:00,19538.645,0.01,534.1752514,0.0
2022-07-05 16:13:49.320577+00:00,19539.475,1.63,132.7983425,0.0
2022-07-05 16:13:50.320577+00:00,19540.32,2.28,59.64470199,0.0
2022-07-05 16:13:51.320577+00:00,19538.645,0.01,1029.339007,0.0
2022-07-05 16:13:52.320577+00:00,19540.245,0.33,377.9767473,0.0
2022-07-05 16:13:53.320577+00:00,19540.255,0.01,56.89244666,0.0
2022-07-05 16:13:54.320577+00:00,19540.445,0.01,8280.255076,1416.704519
2022-07-05 16:13:55.320577+00:00,19537.81,0.86,0.0,155.8692324
2022-07-05 16:13:56.320577+00:00,19533.965,2.45,0.0,10215.74495
2022-07-05 16:13:57.320577+00:00,19534.23,0.56,0.0,5.218976111
2022-07-05 16:13:58.320577+00:00,19533.395,1.93,0.0,0.0
2022-07-05 16:13:59.320577+00:00,19530.455,1.65,0.0,401.9627401
2022-07-05 16:14:00.320577+00:00,19535.105,0.77,4934.044813,5.813724306
2022-07-05 16:14:01.320577+00:00,19528.625,0.01,0.0,4345.982647
2022-07-05 16:14:02.320577+00:00,19528.02,0.08,2357.593855,19.53085
2022-07-05 16:14:03.320577+00:00,19529.365,1.79,1100.789092,0.0
2022-07-05 16:14:04.320577+00:00,19527.755,2.95,0.0,118.4433986
2022-07-05 16:14:05.320577+00:00,19528.7,1.1,1043.878366,170.1171917
2022-07-05 16:14:06.320577+00:00,19525.465,0.67,0.0,1302.929046
2022-07-05 16:14:07.320577+00:00,19519.195,0.95,102.8308143,162058.9673
2022-07-05 16:14:08.320577+00:00,19522.575,3.99,68041.2816,21098.99525
2022-07-05 16:14:09.320577+00:00,19522.12,0.72,32.51480922,387.5968596
2022-07-05 16:14:10.320577+00:00,19526.325,2.29,2155.600072,58.5753
2022-07-05 16:14:11.320577+00:00,19525.355,3.01,100.3754418,2.486916497
2022-07-05 16:14:12.320577+00:00,19525.155,2.33,0.0,0.850459342
2022-07-05 16:14:13.320577+00:00,19526.525,0.01,360.3842141,0.0
2022-07-05 16:14:14.320577+00:00,19529.245,0.01,12446.44137,195.6747825
2022-07-05 16:14:15.320577+00:00,19526.66,1.58,0.0,6360.804314
2022-07-05 16:14:16.320577+00:00,19528.725,0.01,0.0,5.13605336
2022-07-05 16:14:17.320577+00:00,19528.665,0.13,0.0,0.0
2022-07-05 16:14:18.320577+00:00,19527.725,2.01,18.8475679,0.0
2022-07-05 16:14:19.320577+00:00,19528.725,0.01,122.519151,0.0
2022-07-05 16:14:20.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:21.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:22.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:23.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:24.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:25.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:26.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:27.320577+00:00,19528.715,0.01,5652.367387,1348.137454
2022-07-05 16:14:28.320577+00:00,19532.315,0.01,6520.704689,172.3722
2022-07-05 16:14:29.320577+00:00,19535.555,0.01,13281.54043,7736.192399
2022-07-05 16:14:30.320577+00:00,19532.155,0.01,28.05228002,7550.811115
2022-07-05 16:14:31.320577+00:00,19534.795,0.01,2743.168763,1.883631362
2022-07-05 16:14:32.320577+00:00,19536.88,2.4,142.9950288,0.0
2022-07-05 16:14:33.320577+00:00,19537.32,0.4,0.0,76.73149969
2022-07-05 16:14:34.320577+00:00,19539.215,0.01,4912.385761,0.0
2022-07-05 16:14:35.320577+00:00,19539.215,0.01,106.4574862,0.0
2022-07-05 16:14:36.320577+00:00,19539.045,2.69,339.0164712,1152.351654
2022-07-05 16:14:37.320577+00:00,19539.84,0.14,235.2343015,382.5773609
2022-07-05 16:14:38.320577+00:00,19540.375,0.01,83.15426386,0.0
2022-07-05 16:14:39.320577+00:00,19539.125,2.51,0.0,0.0
2022-07-05 16:14:40.320577+00:00,19538.42,2.18,1302.513507,7.111146007
2022-07-05 16:14:41.320577+00:00,19537.335,0.01,0.0,10.62733065
2022-07-05 16:14:42.320577+00:00,19540.355,0.01,1521.125256,0.0
2022-07-05 16:14:43.320577+00:00,19537.535,0.01,0.0,488.4407762
2022-07-05 16:14:44.320577+00:00,19537.335,0.01,0.0,0.0
2022-07-05 16:14:45.320577+00:00,19537.335,0.01,199.2031094,0.0
2022-07-05 16:14:46.320577+00:00,19538.375,2.09,4904.191196,0.158447746
2022-07-05 16:14:47.320577+00:00,19537.335,0.01,35.69492556,0.0
2022-07-05 16:14:48.320577+00:00,19537.335,0.01,0.0,0.0
2022-07-05 16:14:49.320577+00:00,19537.335,0.01,105.2910235,0.0
2022-07-05 16:14:50.320577+00:00,19537.335,0.01,0.0,0.0
2022-07-05 16:14:51.320577+00:00,19537.805,0.79,3853.92155,0.0
2022-07-05 16:14:52.320577+00:00,19535.03,3.32,264.2579581,9.385981381
2022-07-05 16:14:53.320577+00:00,19531.96,0.02,2.916326406,18.52354219
2022-07-05 16:14:54.320577+00:00,19532.615,0.41,373.0294352,182.3118239
2022-07-05 16:14:55.320577+00:00,19533.59,1.06,488.908762,0.0
2022-07-05 16:14:56.320577+00:00,19535.245,2.25,239.173387,125.2736148
2022-07-05 16:14:57.320577+00:00,19534.38,2.86,0.0,0.0
2022-07-05 16:14:58.320577+00:00,19533.495,3.75,41.66394433,0.0
2022-07-05 16:14:59.320577+00:00,19535.355,0.01,284.6573229,4.297777
2022-07-05 16:15:00.320577+00:00,19534.645,0.01,161.4715549,386.9645693
2022-07-05 16:15:01.320577+00:00,19527.06,1.46,421.9707486,13873.43953
2022-07-05 16:15:02.320577+00:00,19528.725,0.01,95.62477047,0.0
2022-07-05 16:15:03.320577+00:00,19534.185,0.15,14725.77023,0.0
2022-07-05 16:15:04.320577+00:00,19533.785,0.01,3173.369369,0.0
2022-07-05 16:15:05.320577+00:00,19533.755,0.01,3.906418,553.8500948
2022-07-05 16:15:06.320577+00:00,19533.615,2.59,18621.89989,1278.575521
2022-07-05 16:15:07.320577+00:00,19533.47,1.76,0.0,0.0
2022-07-05 16:15:08.320577+00:00,19532.37,2.26,171.1413195,0.0
2022-07-05 16:15:09.320577+00:00,19532.165,0.93,4481.587809,0.0
2022-07-05 16:15:10.320577+00:00,19532.305,0.01,399.935376,0.0
2022-07-05 16:15:11.320577+00:00,19533.355,2.11,3102.668895,0.0
2022-07-05 16:15:12.320577+00:00,19533.425,2.53,194.2180164,15.22341785
2022-07-05 16:15:13.320577+00:00,19531.295,2.15,0.0,0.0
2022-07-05 16:15:14.320577+00:00,19531.025,0.01,864.8043579,50.78073
2022-07-05 16:15:15.320577+00:00,19531.025,0.01,0.0,0.0
2022-07-05 16:15:16.320577+00:00,19532.515,0.01,95.68053252,0.0
2022-07-05 16:15:17.320577+00:00,19532.515,0.01,27.15117943,5.2737777
2022-07-05 16:15:18.320577+00:00,19527.595,2.47,0.0,7527.348881
2022-07-05 16:15:19.320577+00:00,19529.13,2.66,0.0,0.0
2022-07-05 16:15:20.320577+00:00,19528.265,2.71,440.9399822,4.993938622
2022-07-05 16:15:21.320577+00:00,19528.145,0.63,0.0,910.4906128
2022-07-05 16:15:22.320577+00:00,19528.65,0.42,21.93708902,25.12197107
2022-07-05 16:15:23.320577+00:00,19526.545,0.01,0.0,678.2574423
2022-07-05 16:15:24.320577+00:00,19525.525,1.05,391.8337505,2009.651712
2022-07-05 16:15:25.320577+00:00,19525.09,1.74,156.9667918,3.905208
2022-07-05 16:15:26.320577+00:00,19524.045,0.53,2185.00735,97.6215
2022-07-05 16:15:27.320577+00:00,19524.295,0.01,706.6791536,0.0
2022-07-05 16:15:28.320577+00:00,19528.045,3.35,22532.74548,0.0
2022-07-05 16:15:29.320577+00:00,19526.385,0.01,0.0,55.67858179
2022-07-05 16:15:30.320577+00:00,19524.93,1.58,0.0,2.487270284
2022-07-05 16:15:31.320577+00:00,19525.495,0.01,0.0,0.0
2022-07-05 16:15:32.320577+00:00,19523.705,3.01,1018.89409,0.0
2022-07-05 16:15:33.320577+00:00,19521.835,0.67,0.0,338.6577495
2022-07-05 16:15:34.320577+00:00,19525.145,0.05,61924.38486,200.9767851
2022-07-05 16:15:35.320577+00:00,19524.05,1.12,0.0,8.102661394
2022-07-05 16:15:36.320577+00:00,19523.615,1.97,0.0,0.0
2022-07-05 16:15:37.320577+00:00,19523.215,1.95,910.7855449,1.786677235
2022-07-05 16:15:38.320577+00:00,19522.335,0.01,105.1457618,2010.32171
2022-07-05 16:15:39.320577+00:00,19519.315,0.95,158.7048505,9447.600036
2022-07-05 16:15:40.320577+00:00,19518.07,0.74,4.981496257,0.0
2022-07-05 16:15:41.320577+00:00,19518.235,0.01,695.9368954,103.6880136
2022-07-05 16:15:42.320577+00:00,19518.235,0.01,41.75654193,0.0
2022-07-05 16:15:43.320577+00:00,19517.825,1.01,1068.966625,0.0
2022-07-05 16:15:44.320577+00:00,19520.465,1.49,22404.43267,0.0
2022-07-05 16:15:45.320577+00:00,19520.915,1.91,7076.419534,44.01422587
2022-07-05 16:15:46.320577+00:00,19521.865,0.01,48.94196389,1459.337787
2022-07-05 16:15:47.320577+00:00,19521.865,0.01,2150.036858,19.99038464
2022-07-05 16:15:48.320577+00:00,19521.865,0.01,469.4409921,283.4165057
2022-07-05 16:15:49.320577+00:00,19520.96,1.82,493.0231753,178.1770092
2022-07-05 16:15:50.320577+00:00,19519.51,2.32,0.0,0.0
2022-07-05 16:15:51.320577+00:00,19520.67,1.86,834.2859363,109.245484
2022-07-05 16:15:52.320577+00:00,19520.785,1.13,11.13277805,0.0
2022-07-05 16:15:53.320577+00:00,19519.515,2.15,6.293251695,278.4364239
2022-07-05 16:15:54.320577+00:00,19520.07,1.04,286.9882005,0.0
2022-07-05 16:15:55.320577+00:00,19524.5,2.04,4560.358198,0.0
2022-07-05 16:15:56.320577+00:00,19523.445,1.29,0.0,0.0
2022-07-05 16:15:57.320577+00:00,19523.645,0.33,0.0,0.0
2022-07-05 16:15:58.320577+00:00,19523.265,0.01,965.2337559,32994.19535
2022-07-05 16:15:59.320577+00:00,19522.975,2.53,0.0,8.800715675
2022-07-05 16:16:00.320577+00:00,19524.605,0.75,2506.960031,0.0
2022-07-05 16:16:01.320577+00:00,19524.51,2.18,0.0,1.477885852
2022-07-05 16:16:02.320577+00:00,19520.0,1.64,349.972934,407.318901
2022-07-05 16:16:03.320577+00:00,19520.7,0.08,733.8772781,0.0
2022-07-05 16:16:04.320577+00:00,19519.98,0.52,785.2528642,7.808236
2022-07-05 16:16:05.320577+00:00,19520.0,0.4,418.2582161,0.0
2022-07-05 16:16:06.320577+00:00,19519.605,0.87,146.2463618,0.0
2022-07-05 16:16:07.320577+00:00,19519.185,0.01,566.448065,2.908162628
2022-07-05 16:16:08.320577+00:00,19519.18,0.02,99.58378431,2.487524299
2022-07-05 16:16:09.320577+00:00,19518.545,1.29,0.0,25.31594572
2022-07-05 16:16:10.320577+00:00,19519.765,0.55,0.0,0.0
2022-07-05 16:16:11.320577+00:00,19518.65,0.92,201.7939396,158.6354315
2022-07-05 16:16:12.320577+00:00,19518.865,2.13,134.3394192,0.0
2022-07-05 16:16:13.320577+00:00,19518.475,0.79,4900.541014,0.0
2022-07-05 16:16:14.320577+00:00,19520.395,0.01,2075.322845,4.4896897
2022-07-05 16:16:15.320577+00:00,19515.725,0.01,0.0,105.7911935
2022-07-05 16:16:16.320577+00:00,19514.745,1.97,0.975396185,9271.129161
2022-07-05 16:16:17.320577+00:00,19516.485,1.67,95.65849278,83.96010095
2022-07-05 16:16:18.320577+00:00,19516.495,1.69,191.3106217,0.0
2022-07-05 16:16:19.320577+00:00,19515.785,0.93,51.12568644,1146.462752
2022-07-05 16:16:20.320577+00:00,19514.88,1.32,389.2189992,0.0
2022-07-05 16:16:21.320577+00:00,19513.775,0.01,18.4138659,9837.571499
2022-07-05 16:16:22.320577+00:00,19516.065,0.01,11361.05463,0.0
2022-07-05 16:16:23.320577+00:00,19515.24,0.96,0.0,0.0
2022-07-05 16:16:24.320577+00:00,19515.86,0.4,757.9613014,0.223258578
2022-07-05 16:16:25.320577+00:00,19519.155,0.63,5420.10788,7.905838046
2022-07-05 16:16:26.320577+00:00,19518.665,1.43,0.0,0.0
2022-07-05 16:16:27.320577+00:00,19523.095,0.01,9648.070361,2672.709797
2022-07-05 16:16:28.320577+00:00,19522.025,2.13,3633.324335,4.176153997
2022-07-05 16:16:29.320577+00:00,19522.475,0.17,443.9576442,990.264935
2022-07-05 16:16:30.320577+00:00,19523.365,4.99,2153.338883,0.0
2022-07-05 16:16:31.320577+00:00,19524.295,2.29,154.3384489,15.34518804
2022-07-05 16:16:32.320577+00:00,19520.515,0.45,1.074963647,547.0959355
2022-07-05 16:16:33.320577+00:00,19520.78,0.02,104.6821401,0.0
2022-07-05 16:16:34.320577+00:00,19521.98,1.76,0.0,0.0
2022-07-05 16:16:35.320577+00:00,19515.7,3.62,0.0,100256.8346
2022-07-05 16:16:36.320577+00:00,19514.95,0.26,3.902558,18725.40159
2022-07-05 16:16:37.320577+00:00,19514.585,0.49,128.9930263,352.7388628
2022-07-05 16:16:38.320577+00:00,19513.825,1.33,66.16558802,103.3009984
2022-07-05 16:16:39.320577+00:00,19514.345,0.01,0.0,0.0
2022-07-05 16:16:40.320577+00:00,19513.165,0.01,59.67435078,327.3100363
2022-07-05 16:16:41.320577+00:00,19512.18,0.76,47.76838633,367.4692177
2022-07-05 16:16:42.320577+00:00,19511.815,0.03,0.0,4.997169659
2022-07-05 16:16:43.320577+00:00,19509.775,0.01,42.77632642,9682.445912
2022-07-05 16:16:44.320577+00:00,19511.725,1.93,10989.21875,412.4277584
2022-07-05 16:16:45.320577+00:00,19509.735,2.01,76.26728755,0.0
2022-07-05 16:16:46.320577+00:00,19512.715,0.01,5809.186253,0.0
2022-07-05 16:16:47.320577+00:00,19515.205,0.01,20230.16379,0.0
2022-07-05 16:16:48.320577+00:00,19515.205,0.01,0.0,0.0
2022-07-05 16:16:49.320577+00:00,19515.205,0.01,0.0,8.391536
2022-07-05 16:16:50.320577+00:00,19515.685,0.01,4928.645567,0.0
2022-07-05 16:16:51.320577+00:00,19513.095,2.91,0.0,497.24472
2022-07-05 16:16:52.320577+00:00,19512.285,1.21,124.3958138,279.6268745
2022-07-05 16:16:53.320577+00:00,19513.325,0.01,342.3113697,1.00005765
2022-07-05 16:16:54.320577+00:00,19516.355,0.69,8273.290528,0.0
2022-07-05 16:16:55.320577+00:00,19514.685,1.39,392.0025,0.0
2022-07-05 16:16:56.320577+00:00,19512.725,1.77,0.0,0.0
2022-07-05 16:16:57.320577+00:00,19513.235,0.01,103.9948686,1666.265078
2022-07-05 16:16:58.320577+00:00,19513.235,0.01,5026.066205,0.0
2022-07-05 16:16:59.320577+00:00,19510.695,3.17,1960.739919,480.6108549
2022-07-05 16:17:00.320577+00:00,19508.59,0.48,739.4031223,94001.67945
2022-07-05 16:17:01.320577+00:00,19509.5,1.92,22532.44306,89.42939774
2022-07-05 16:17:02.320577+00:00,19510.025,0.29,0.0,0.0
2022-07-05 16:17:03.320577+00:00,19510.74,1.44,125.7887503,0.0
2022-07-05 16:17:04.320577+00:00,19510.4,3.14,97.69485988,1852.381099
2022-07-05 16:17:05.320577+00:00,19510.31,2.4,654.9820506,25.52851753
2022-07-05 16:17:06.320577+00:00,19510.735,0.35,383.9270725,1297.409226
2022-07-05 16:17:07.320577+00:00,19510.915,0.01,2379.302428,0.0
2022-07-05 16:17:08.320577+00:00,19507.48,3.22,3968.197052,313.5418876
2022-07-05 16:17:09.320577+00:00,19509.43,0.78,10.68059423,289.9982669
2022-07-05 16:17:10.320577+00:00,19510.915,0.01,67689.76157,113.972446
2022-07-05 16:17:11.320577+00:00,19516.075,1.87,3618.897929,80.01539157
2022-07-05 16:17:12.320577+00:00,19518.275,0.01,3711.708975,212.1193417
2022-07-05 16:17:13.320577+00:00,19517.68,2.12,51.76942557,277.3372805
2022-07-05 16:17:14.320577+00:00,19517.9,1.56,95.70853106,6.416848577
2022-07-05 16:17:15.320577+00:00,19517.08,2.72,49.58368284,0.0
2022-07-05 16:17:16.320577+00:00,19515.05,2.38,1274.218903,4.402111181
2022-07-05 16:17:17.320577+00:00,19524.42,3.22,36082.91311,0.0
2022-07-05 16:17:18.320577+00:00,19524.065,4.79,39.98382384,0.0
2022-07-05 16:17:19.320577+00:00,19526.635,2.47,0.31244432,0.0
2022-07-05 16:17:20.320577+00:00,19528.205,2.67,85.41533399,47.80114071
2022-07-05 16:17:21.320577+00:00,19528.3,2.16,10.68239198,0.0
2022-07-05 16:17:22.320577+00:00,19525.52,2.6,2841.426743,10683.51358
2022-07-05 16:17:23.320577+00:00,19526.545,0.01,42.81653641,222.3376359
2022-07-05 16:17:24.320577+00:00,19526.26,0.64,25304.22007,127.1109501
2022-07-05 16:17:25.320577+00:00,19527.615,1.75,97536.85657,1531.82303
2022-07-05 16:17:26.320577+00:00,19527.175,0.27,15.97587813,2.487738526
2022-07-05 16:17:27.320577+00:00,19528.28,2.18,99.55903096,33.3718139
2022-07-05 16:17:28.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:29.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:30.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:31.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:32.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:33.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:34.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:35.320577+00:00,19526.965,3.45,175.75821,0.0
2022-07-05 16:17:36.320577+00:00,19528.305,0.01,26011.4314,24837.21353
2022-07-05 16:17:37.320577+00:00,19529.96,2.18,934.4824667,0.0
2022-07-05 16:17:38.320577+00:00,19532.085,0.01,980.5329106,0.0
2022-07-05 16:17:39.320577+00:00,19529.405,0.01,7.13350991,3.906416
2022-07-05 16:17:40.320577+00:00,19532.08,0.02,4136.433777,0.0
2022-07-05 16:17:41.320577+00:00,19549.265,0.69,159726.2264,0.0
2022-07-05 16:17:42.320577+00:00,19549.235,0.01,5666.563835,44711.79102
2022-07-05 16:17:43.320577+00:00,19547.37,0.52,626.1584691,26703.41724
2022-07-05 16:17:44.320577+00:00,19548.62,0.46,0.14094829,0.0
2022-07-05 16:17:45.320577+00:00,19550.02,3.2,64.90632761,0.0
2022-07-05 16:17:46.320577+00:00,19548.435,0.01,0.0,10095.1559
2022-07-05 16:17:47.320577+00:00,19551.565,0.01,1762.352896,6.160091808
2022-07-05 16:17:48.320577+00:00,19551.335,0.01,21.93647051,10788.93033
2022-07-05 16:17:49.320577+00:00,19553.425,0.01,611.8919244,0.0
2022-07-05 16:17:50.320577+00:00,19551.73,0.14,15.73815065,9593.939529
2022-07-05 16:17:51.320577+00:00,19551.795,2.09,543.486519,3952.528033
2022-07-05 16:17:52.320577+00:00,19553.11,0.28,32.32426005,0.0
2022-07-05 16:17:53.320577+00:00,19550.725,0.01,204.0391063,19.69221562
2022-07-05 16:17:54.320577+00:00,19552.74,3.12,2840.608139,0.0
2022-07-05 16:17:55.320577+00:00,19553.925,0.35,339.2269695,4514.073013
2022-07-05 16:17:56.320577+00:00,19549.785,0.01,0.0,18604.72407
2022-07-05 16:17:57.320577+00:00,19550.73,0.46,1565.47598,17083.20777
2022-07-05 16:17:58.320577+00:00,19551.315,2.51,295.6281714,16082.47348
2022-07-05 16:17:59.320577+00:00,19552.755,2.09,883.9799782,126.116429
2022-07-05 16:18:00.320577+00:00,19543.455,0.01,0.0,16579.38937
2022-07-05 16:18:01.320577+00:00,19545.49,2.98,3.908692,98.25819121
2022-07-05 16:18:02.320577+00:00,19545.035,2.01,109.0231298,0.0
2022-07-05 16:18:03.320577+00:00,19547.415,0.01,2081.233822,153.5077807
2022-07-05 16:18:04.320577+00:00,19546.23,1.56,48.8678,734.3961687
2022-07-05 16:18:05.320577+00:00,19545.465,0.01,99.66960393,97.72735
2022-07-05 16:18:06.320577+00:00,19548.975,0.01,17629.91577,0.0
2022-07-05 16:18:07.320577+00:00,19548.545,0.67,155.3387364,0.0
2022-07-05 16:18:08.320577+00:00,19550.005,0.01,46.77389314,0.0
2022-07-05 16:18:09.320577+00:00,19547.95,0.24,2.001921024,1955.0
2022-07-05 16:18:10.320577+00:00,19548.12,1.84,18.41174069,97.93325836
2022-07-05 16:18:11.320577+00:00,19554.595,1.55,71772.37893,0.0
2022-07-05 16:18:12.320577+00:00,19552.435,3.77,220.3562255,8.031765138
2022-07-05 16:18:13.320577+00:00,19553.095,3.51,9.952757794,0.0
2022-07-05 16:18:14.320577+00:00,19553.925,0.01,1276.129223,2394.502483
2022-07-05 16:18:15.320577+00:00,19553.925,0.01,361.0858045,5.4750976
2022-07-05 16:18:16.320577+00:00,19553.925,0.01,129.586045,0.0
2022-07-05 16:18:17.320577+00:00,19555.52,3.06,492.9077571,0.0
2022-07-05 16:18:18.320577+00:00,19559.715,0.27,1822.885646,24.41883114
2022-07-05 16:18:19.320577+00:00,19560.325,0.45,3.911918,743.0720017
2022-07-05 16:18:20.320577+00:00,19563.54,2.16,220.4843212,1312.910219
2022-07-05 16:18:21.320577+00:00,19580.055,8.41,144255.9559,0.0
2022-07-05 16:18:22.320577+00:00,19583.465,1.95,3482.56391,782.1393256
2022-07-05 16:18:23.320577+00:00,19584.02,2.0,11750.58783,42301.9689
2022-07-05 16:18:24.320577+00:00,19583.535,0.01,14572.70941,12901.08926
2022-07-05 16:18:25.320577+00:00,19578.12,4.56,223.7188482,39124.80054
2022-07-05 16:18:26.320577+00:00,19577.465,2.45,105.6158291,15309.98206
2022-07-05 16:18:27.320577+00:00,19578.645,0.01,0.0,4.409548435
2022-07-05 16:18:28.320577+00:00,19581.77,1.48,117.9792281,0.0
2022-07-05 16:18:29.320577+00:00,19578.095,0.01,2908.00108,16914.42499
2022-07-05 16:18:30.320577+00:00,19576.305,0.01,245.3338739,1877.233586
2022-07-05 16:18:31.320577+00:00,19577.215,0.01,195.9587466,58.72896
2022-07-05 16:18:32.320577+00:00,19583.7,0.04,22009.01689,0.0
2022-07-05 16:18:33.320577+00:00,19577.155,0.01,93.74736568,11288.37376
2022-07-05 16:18:34.320577+00:00,19577.84,0.32,302.387443,0.0
2022-07-05 16:18:35.320577+00:00,19578.715,1.25,42.62219735,107.6758768
2022-07-05 16:18:36.320577+00:00,19576.14,1.46,10.6782692,20622.71772
2022-07-05 16:18:37.320577+00:00,19580.105,0.01,4117.042277,499.5590981
2022-07-05 16:18:38.320577+00:00,19567.605,1.07,103.3150622,20423.31755
2022-07-05 16:18:39.320577+00:00,19564.385,0.01,19658.64588,200.9695283
2022-07-05 16:18:40.320577+00:00,19572.515,1.87,88673.95773,0.0
2022-07-05 16:18:41.320577+00:00,19571.005,2.61,0.0,0.0
2022-07-05 16:18:42.320577+00:00,19566.96,3.3,347.9124764,28.59258469
